28
28
27
27
27
27
27
27
26
25
27
23
27
27
26
27
28
28
27
27
27
27
27
27
23
27
24
27
26
26
26
24
26
24
26
27
24
26
27
27
27
27
26
24
26
26
26
26
26
26
25
27
26
27
28
28
27
26
27
27
25
26
26
27
26
27
26
24
27
26
27
27
27
26
26
27
28
28
27
27
27
27
27
27
27
26
27
27
27
27
26
26
26
27
27
27
27
27
26
26
26
26
27
28
27
27
27
26
26
26
27
27
27
28
28
26
27
26
26
27
26
26
27
28
27
26
26
26
26
26
26
26
26
27
28
26
27
28
27
27
27
27
27
26
27
27
27
27
27
28
27
28
27
28
28
28
27
27
28
28
27
27
27
28
28
28
26
26
27
27
27
28
27
27
28
27
28
27
27
27
27
27
26
27
27
27
28
28
27
27
27
27
28
27
27
27
27
27
27
27
26
27
28
27
27
27
27
28
27
27
27
27
27
26
27
27
27
27
27
27
27
27
27
27
27
27
28
27
28
28
28
28
27
27
27
27
27
28
28
27
27
27
27
27
27
27
27
26
27
27
28
28
27
27
28
28
28
27
26
27
27
27
28
27
26
27
27
27
27
28
28
26
27
27
27
27
28
29
28
28
28
28
28
28
27
28
28
27
27
28
28
27
27
27
27
27
27
28
27
28
